% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
5.25	5.5	4	11	1	3	250	27794	250	27794	0.00471429	0	0.00471429	0.00471429	111.176	47.5028	87	209	
5.25	5.5	2	12	4	3	242	29442	241	27681	0.00473918	0.000156133	0.00471429	0.00571429	114.859	21.2226	105	209	
5.25	5.5	3	13	1	3	198	35190	202	35882	0.00471429	0	0.00471429	0.00471429	177.634	21.5109	173	277	
5.25	5.5	1	14	1	3	245	95939	245	96076	0.00471429	0	0.00471429	0.00471429	392.147	128.723	15	669	
5.5	5.75	4	1	2	4	242	40158	240	37688	0.00473095	0.000128287	0.00471429	0.00571429	157.033	30.2691	141	317	
5.5	5.75	2	2	2	4	250	19418	250	19498	0.00471429	0	0.00471429	0.00471429	77.992	21.3092	65	153	
5.5	5.75	2	3	3	4	246	52734	245	51793	0.00472245	9.01655e-05	0.00471429	0.00571429	211.4	19.9323	209	389	
5.5	5.75	4	8	3	3	250	42562	250	42630	0.00471429	0	0.00471429	0.00471429	170.52	52.4392	141	317	
5.5	5.75	2	9	5	3	238	28870	236	26484	0.00473123	0.000129355	0.00471429	0.00571429	112.22	19.2366	105	209	
5.5	5.75	1	10	3	3	163	96364	159	91291	0.00473944	0.00019323	0.00471429	0.00671429	574.157	215.981	3	1431	
5.5	5.75	4	11	1	3	250	28865	250	28987	0.00471429	0	0.00471429	0.00471429	115.948	52.2881	87	277	
5.5	5.75	2	12	4	3	244	30132	243	28655	0.00473075	0.000127502	0.00471429	0.00571429	117.922	28.3602	105	389	
5.5	5.75	3	13	1	3	197	35221	195	34875	0.00471429	0	0.00471429	0.00471429	178.846	24.0617	171	277	
5.5	5.75	1	14	1	3	238	96182	238	96378	0.00471429	0	0.00471429	0.00471429	404.95	137.05	15	645	
5.75	6	4	1	2	4	244	41256	243	39235	0.00473075	0.000127502	0.00471429	0.00571429	161.461	39.1638	141	517	
5.75	6	2	2	2	4	250	19978	250	19978	0.00471429	0	0.00471429	0.00471429	79.912	21.8494	65	153	
5.75	6	2	3	3	4	244	53108	243	51703	0.00473075	0.000127502	0.00471429	0.00571429	212.77	17.2741	209	453	
5.75	6	4	8	3	3	250	43642	250	43642	0.00471429	0	0.00471429	0.00471429	174.568	55.5794	141	405	
5.75	6	2	9	5	3	235	27617	231	25005	0.00472294	9.28459e-05	0.00471429	0.00571429	108.247	24.374	65	209	
5.75	6	1	10	3	3	158	96162	155	91634	0.00473364	0.000138215	0.00471429	0.00571429	591.187	235.309	3	1431	
5.75	6	4	11	1	3	250	30816	250	30816	0.00471429	0	0.00471429	0.00471429	123.264	54.9448	87	277	
5.75	6	2	12	4	3	243	30395	242	28634	0.00473495	0.000142542	0.00471429	0.00571429	118.322	22.0923	105	209	
5.75	6	3	13	1	3	183	32905	182	32732	0.00471429	0	0.00471429	0.00471429	179.846	25.8839	171	277	
5.75	6	1	14	1	3	233	96204	233	96204	0.00471429	0	0.00471429	0.00471429	412.893	146.054	15	645	
6	6.25	4	1	2	4	245	40956	243	38794	0.00472663	0.000110651	0.00471429	0.00571429	159.646	44.2653	141	517	
6	6.25	2	2	2	4	250	19145	250	19105	0.00471429	0	0.00471429	0.00471429	76.42	21.1331	64	153	
6	6.25	2	3	3	4	245	54064	244	52903	0.00472658	0.000110426	0.00471429	0.00571429	216.816	28.1039	208	453	
6	6.25	4	8	3	3	250	43184	250	43184	0.00471429	0	0.00471429	0.00471429	172.736	63.4571	139	621	
6	6.25	2	9	5	3	234	27668	230	24508	0.00472298	9.30467e-05	0.00471429	0.00571429	106.557	26.8516	65	209	
6	6.25	1	10	3	3	163	95988	162	92743	0.00474515	0.000234397	0.00471429	0.00671429	572.488	200.687	3	967	
6	6.25	4	11	1	3	250	28825	250	28771	0.00471429	0	0.00471429	0.00471429	115.084	53.3767	86	277	
6	6.25	2	12	4	3	243	30341	242	28344	0.00473495	0.000142542	0.00471429	0.00571429	117.124	24.6078	105	209	
6	6.25	3	13	1	3	196	34636	195	34359	0.00471429	0	0.00471429	0.00471429	176.2	18.0062	173	277	
6	6.25	1	14	1	3	243	96522	243	96522	0.00471429	0	0.00471429	0.00471429	397.21	137.509	41	645	
6.25	6.5	4	1	2	4	242	40769	241	38612	0.00473088	0.000128024	0.00471429	0.00571429	160.216	38.7658	141	517	
